,Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Benign
19218,4,28,4880,6,6,71168,91,4096,9,0,5,262144,320,1312,0,1
19219,4,28,4896,6,6,44736,117,4096,9,0,5,262144,320,2944,0,1
19220,1,28,4512,6,6,37664,117,4096,9,0,4,262144,320,2944,0,1
19221,4,28,5648,6,6,219632,95,4096,9,0,5,262144,320,7752,0,1
19222,1,28,4896,6,6,153792,95,4096,9,0,4,262144,320,7752,0,1
19223,1,28,25440,0,5,41552,838,24576,10,0,5,1048576,320,1456,0,1
19224,1,28,5344,6,6,0,0,4096,9,0,4,262144,33088,142536,0,1
19225,4,28,6576,6,6,0,0,4096,9,0,5,524288,33088,142536,0,1
19226,4,28,5632,6,6,521696,170,4096,9,0,5,262144,320,23464,0,1
19227,1,28,4896,6,6,546144,170,4096,9,0,4,262144,320,23464,0,1
19228,1,84,129360,10,10,337808,80,372736,14,10,5,262144,16704,992,0,1
19229,4,84,412560,10,10,443408,80,358992,14,10,6,262144,16736,992,0,1
19230,1,28,4464,6,6,119744,53,4096,9,0,4,262144,320,1288,0,1
19231,4,28,4784,6,6,127264,53,4096,9,0,5,262144,320,1288,0,1
19232,1,84,60880,10,10,549984,88,589824,14,10,5,262144,16704,984,0,1
19233,4,84,552112,10,10,680768,88,527680,14,10,6,262144,16736,984,0,1
19234,4,28,6096,6,6,635568,165,4096,9,0,6,262144,320,1040,0,1
19235,1,84,16752,10,10,180000,269,188416,14,10,6,262144,16704,222648,0,1
19236,4,84,208320,10,10,222400,272,203024,14,10,7,262144,16736,222656,0,1
19237,1,28,5104,6,6,202608,269,4096,9,0,4,262144,320,7112,0,1
19238,4,28,6096,6,6,276288,269,4096,9,0,5,262144,320,7120,0,1
19239,4,84,344864,10,10,379216,684,336744,14,10,7,262144,16736,8064,0,1
19240,4,0,0,6,6,0,0,0,9,0,1,262144,64,5031088,0,1
19241,1,0,0,6,6,0,0,0,9,0,1,262144,1344,5031088,0,1
19242,4,0,0,6,6,0,0,0,9,0,1,262144,64,7041904,0,1
19243,1,0,0,6,6,0,0,0,9,0,1,262144,1344,7041904,0,1
19244,4,0,0,6,6,0,0,0,9,0,1,262144,64,6916336,0,1
19245,1,0,0,6,6,0,0,0,9,0,1,262144,1344,6916336,0,1
19246,4,0,0,6,6,0,0,0,9,0,1,262144,64,5070864,0,1
19247,1,0,0,6,6,0,0,0,9,0,1,262144,1344,5070864,0,1
19248,4,84,340208,10,10,0,0,41232,14,10,6,524288,49504,2096,0,1
19249,4,28,5552,6,6,0,0,4096,9,0,5,524288,32832,2096,0,1
19250,1,84,43664,10,10,501008,106937,626688,14,10,5,262144,16704,976,0,1
19251,4,84,490192,10,10,650048,109168,438224,14,10,6,262144,16736,976,0,1
19252,1,84,35920,10,10,209008,235,217088,14,10,5,262144,16704,1008,0,1
19253,4,84,255536,10,10,285808,236,221008,14,10,6,262144,16736,1008,0,1
19254,4,0,0,6,6,0,0,0,9,0,1,262144,64,5499368,0,1
19255,1,0,0,6,6,0,0,0,9,0,1,262144,1344,5499368,0,1
19256,4,0,0,6,6,0,0,0,9,0,1,262144,64,7963824,0,1
19257,1,0,0,6,6,0,0,0,9,0,1,262144,1344,7963824,0,1
19258,4,0,0,6,6,0,0,0,9,0,1,262144,64,5790536,0,1
19259,1,0,0,6,6,0,0,0,9,0,1,262144,1344,5790536,0,1
19260,4,0,0,6,6,0,0,0,9,0,1,262144,64,6224112,0,1
19261,1,0,0,6,6,0,0,0,9,0,1,262144,1344,6224112,0,1
19262,4,0,0,6,6,0,0,0,9,0,1,262144,64,3216,0,1
19263,1,0,0,6,6,0,0,0,9,0,1,262144,1344,3216,0,1
19264,4,0,0,6,6,0,0,0,9,0,1,262144,64,1781416,0,1
19265,1,0,0,6,6,0,0,0,9,0,1,262144,1344,1781416,0,1
19266,4,0,0,6,6,0,0,0,9,0,1,262144,64,4044848,0,1
19267,1,0,0,6,6,0,0,0,9,0,1,262144,1344,4044848,0,1
19268,4,0,0,6,6,0,0,0,9,0,1,262144,64,1792976,0,1
19269,1,0,0,6,6,0,0,0,9,0,1,262144,1344,1792976,0,1
19270,4,0,0,6,6,0,0,0,9,0,1,262144,64,1808048,0,1
19271,4,0,0,6,6,0,0,0,9,0,1,262144,64,6792,0,1
19272,1,0,0,6,6,0,0,0,9,0,1,262144,1344,6792,0,1
19273,1,56,175184,0,6,0,0,155648,14,10,7,1048576,33088,2388,0,1
19274,4,84,96080,10,10,0,0,94208,14,10,7,524288,49504,82408,0,1
19275,4,28,6800,6,6,465776,673,4096,9,0,5,262144,64,1288,0,1
19276,4,84,354240,10,10,367680,456,268024,14,10,7,262144,16736,1256,0,1
19277,1,84,86608,10,10,314944,456,344064,14,10,6,262144,16704,1256,0,1
19278,1,28,5440,6,6,505632,673,4096,9,0,4,262144,320,1288,0,1
19279,4,28,7920,6,6,1187312,165,4096,9,0,5,262144,64,185080,0,1
19280,1,28,6000,6,6,941984,165,4096,9,0,4,262144,320,185072,0,1
19281,1,28,8272,0,4,0,0,8192,11,0,3,1048576,34112,776,0,1
19282,1,28,515288,0,4,0,0,8192,8,0,3,1048576,34112,681084,0,1
19283,1,28,392916,0,4,0,0,8192,8,0,3,1048576,34112,1056,0,1
19284,4,28,5744,6,6,332064,74,4096,9,0,6,262144,320,1160,0,1
19285,1,28,83420,0,4,0,0,8192,8,0,3,1048576,34112,1088,0,1
19286,1,28,21688,0,4,0,0,8192,8,0,3,1048576,34112,1264,0,1
19287,4,28,5072,6,6,155696,76,4096,9,0,6,262144,320,1184,0,1
19288,1,28,41104,0,4,0,0,8192,8,0,3,1048576,34112,1224,0,1
19289,4,28,4640,6,6,56416,71,4096,9,0,6,262144,320,1000,0,1
19290,1,28,113440,0,4,0,0,8192,8,0,3,1048576,34112,1144,0,1
19291,1,28,289500,0,4,0,0,8192,8,0,3,1048576,34112,1859228,0,1
19292,1,28,233940,0,4,0,0,8192,8,0,3,1048576,34112,1112,0,1
19293,4,28,4960,6,6,329520,84,4096,9,0,6,262144,320,1176,0,1
19294,1,28,2636500,0,4,0,0,8192,8,0,3,1048576,34112,5056,0,1
19295,1,28,206832,0,4,0,0,8192,48,0,3,1048576,34144,1148,0,1
19296,1,0,0,0,4,0,0,8192,11,0,3,1048576,34112,776,0,1
19297,1,28,321484,0,4,0,0,8192,48,0,3,1048576,34144,1184,0,1
19298,1,28,25720,0,4,0,0,8192,48,0,3,1048576,34144,1196,0,1
19299,1,56,1209988,0,4,0,0,8192,48,0,3,1048576,34144,1088,0,1
19300,1,84,36720,10,10,235472,144,266240,14,10,7,262144,16704,1032,0,1
19301,4,84,280416,10,10,329168,144,259608,14,10,8,262144,16736,1032,0,1
19302,4,84,215152,10,10,244624,112,196408,14,10,6,262144,16736,1488,0,1
19303,1,84,18912,10,10,74608,117,81920,14,10,5,262144,16704,1008,0,1
19304,4,84,90256,10,10,94016,120,74016,14,10,6,262144,16736,1008,0,1
19305,1,28,4512,6,6,62496,117,4096,9,0,4,262144,320,1008,0,1
19306,4,28,4928,6,6,79168,117,4096,9,0,5,262144,320,1008,0,1
19307,4,28,4256,6,6,7472,51,4096,9,0,5,262144,320,6728,0,1
19308,4,84,87424,10,10,91296,128,66528,14,10,6,262144,16736,1048,0,1
19309,4,84,780592,10,10,0,0,695560,14,10,7,524288,49504,1312,0,1
19310,1,28,157944,0,4,0,0,8192,11,0,3,1048576,34112,968,0,1
19311,4,84,193760,10,10,199632,232,156944,14,10,7,262144,16736,2576,0,1
19312,4,84,35328,10,10,37072,76,33216,14,10,6,262144,16736,15976,0,1
19313,4,28,6672,6,6,494016,142,4096,9,0,5,262144,320,36200,0,1
19314,4,28,5152,6,6,62768,106,4096,9,0,5,262144,64,145024,0,1
19315,4,28,177504,8,5,0,0,176128,8,0,6,1048576,33088,1624,0,1
19316,4,28,177504,8,5,0,0,176128,8,0,5,1048576,33024,1616,0,1
19317,1,28,4784,8,5,0,0,4096,8,0,4,1048576,33088,1616,0,1
19318,4,84,192576,10,10,203136,144,156680,14,10,7,262144,16736,57920,0,1
19319,4,28,6544,6,6,850544,349,4096,9,0,5,262144,320,1024,0,1
19320,4,28,4208,6,6,5376,54,4096,9,0,5,262144,320,33469576,0,1
19321,4,28,4688,6,6,0,0,4096,9,0,5,524288,33088,77368,0,1
19322,1,84,16992,10,10,114256,159,118784,14,10,6,262144,16704,306080,0,1
19323,4,84,128304,10,10,135248,160,114784,14,10,7,262144,16736,306080,0,1
19324,1,28,5200,6,6,135216,159,4096,9,0,4,262144,320,306024,0,1
19325,4,28,6288,6,6,164432,159,4096,9,0,5,262144,320,306024,0,1
19326,4,0,0,6,6,0,0,0,9,0,1,262144,64,358776,0,1
19327,1,28,7120,6,6,1330080,89,4096,9,0,4,262144,33088,517168,0,1
19328,4,28,10016,6,6,1170432,89,4096,9,0,5,524288,33088,517168,0,1
19329,1,56,20720,0,6,23312,6290,20480,12,0,5,1048576,320,1352,0,1
19330,1,84,221652,0,6,315392,3747,225280,14,10,6,1048576,320,976,0,1
19331,4,28,4240,6,6,19872,124,28672,11,0,6,262144,16736,744,0,1
19332,4,28,4752,6,6,1890080,168,1929912,11,0,6,262144,16736,568,0,1
19333,4,28,4416,6,6,257376,206,283592,11,0,6,262144,16736,760,0,1
19334,4,28,4208,6,6,10144,165,20800,11,0,6,262144,16736,912,0,1
19335,4,28,4352,6,6,10192,167,4096,9,0,5,262144,64,912,0,1
19336,1,84,28764,0,6,40960,257,32768,14,10,5,1048576,320,248552,0,1
19337,4,28,4304,6,6,26096,165,37488,11,0,6,262144,16736,896,0,1
19338,4,28,4640,6,6,32112,166,4096,9,0,5,262144,64,896,0,1
19339,4,84,62848,10,10,71584,1104,61712,14,10,7,262144,16736,1048,0,1
19340,1,28,4400,6,6,48944,1061,4096,9,0,4,262144,320,1048,0,1
19341,4,28,4672,6,6,62832,1061,4096,9,0,5,262144,320,1048,0,1
19342,4,28,5552,6,6,167472,125,4096,9,0,5,262144,64,1344996,0,1
19343,4,0,0,6,6,0,0,0,9,0,1,262144,64,976656,0,1
19344,4,28,4880,6,6,47088,105,4096,9,0,5,262144,64,912,0,1
19345,4,28,4880,6,6,47040,105,4096,9,0,5,262144,64,912,0,1
19346,4,28,4720,6,6,34624,105,4096,9,0,5,262144,64,936,0,1
19347,4,28,7072,6,6,5665888,695,4096,9,0,5,262144,64,351440,0,1
19348,4,28,6688,6,6,3075344,644,4096,9,0,5,262144,64,351440,0,1
19349,4,28,6896,6,6,3069744,653,4096,9,0,5,262144,64,351552,0,1
19350,4,28,5536,6,6,201840,106,4096,9,0,5,262144,64,912,0,1
19351,4,28,5456,6,6,329440,107,4096,9,0,5,262144,64,920,0,1
19352,4,28,5056,6,6,206864,306,4096,9,0,5,262144,64,888,0,1
19353,4,28,5312,6,6,131200,369,4096,9,0,5,262144,64,705248,1,1
19354,4,28,5392,6,6,124464,416,4096,9,0,5,262144,64,423680,1,1
19355,4,28,4880,6,6,37168,369,4096,9,0,5,262144,64,317564,1,1
19356,4,28,5120,6,6,118080,2116,4096,9,0,5,262144,64,1048,0,1
19357,4,28,5360,6,6,110240,236,4096,9,0,5,262144,64,1096,0,1
19358,4,28,5312,6,6,130976,237,4096,9,0,5,262144,64,1000,0,1
19359,4,28,5024,6,6,69328,2028,4096,9,0,5,262144,64,992,0,1
19360,4,28,4864,6,6,34352,2160,4096,9,0,5,262144,64,928,0,1
19361,4,28,4448,6,6,22416,408,4096,9,0,5,262144,64,936,0,1
19362,4,28,4592,6,6,30368,592,4096,8,0,5,262144,64,992,0,1
19363,4,28,4816,6,6,25728,107,4096,9,0,5,262144,64,214736,0,1
19364,1,56,7328,10,6,0,0,155648,14,12,5,1048576,33088,6948,0,1
19365,4,56,70640,10,6,0,0,65536,14,12,6,1048576,33120,6948,0,1
19366,1,56,4096,10,6,0,0,0,14,12,2,1048576,1344,6216,0,1
19367,4,56,4096,10,6,0,0,0,14,12,2,1048576,352,6216,0,1
19368,4,84,54720,10,10,58560,120,40720,14,10,6,262144,16736,51896,0,1
19369,4,28,4976,6,6,36016,86,4096,9,0,5,262144,320,7712,0,1
19370,4,84,379424,10,10,430080,192,355080,14,10,6,262144,16736,1312,0,1
19371,1,84,28448,10,10,75008,182,81920,14,10,5,262144,16704,1328,0,1
19372,4,84,88640,10,10,92096,184,64192,14,10,6,262144,16736,1328,0,1
19373,1,28,4736,6,6,79376,182,4096,9,0,4,262144,320,1328,0,1
19374,4,28,5376,6,6,92416,182,4096,9,0,5,262144,64,1328,0,1
19375,4,28,4800,6,6,29872,160,4096,9,0,5,262144,320,1856,0,1
19376,4,0,0,6,6,0,0,0,9,0,1,262144,64,343264,0,1
19377,4,28,5568,6,6,106672,106,4096,9,0,5,262144,64,612452,0,1
19378,4,28,4304,6,6,28432,106,36864,11,0,6,262144,16736,952,0,1
19379,4,28,4368,6,6,46192,105,57344,11,0,6,262144,16736,960,0,1
19380,1,56,5829904,0,6,6475584,400,4689920,14,10,7,1048576,33088,15990520,0,1
19381,1,56,86192,0,6,0,0,49152,14,10,7,1048576,33088,587032,0,1
19382,1,28,4096,0,6,4128,68,0,14,10,2,1048576,1344,342736,0,1
19383,1,28,4096,0,6,4128,76,0,14,10,2,1048576,1344,43152896,1,1
19384,1,56,7502288,0,6,9126096,66528,5443584,14,10,6,1048576,320,1280,0,1
19385,4,28,5024,6,6,171264,165,4096,9,0,5,262144,320,2368,0,1
19386,1,28,4576,6,6,138656,165,4096,9,0,4,262144,320,2368,0,1
19387,4,28,1085440,0,4,1101824,273,1106224,2,28,10,2097152,0,0,0,1
19388,4,84,43808,10,10,49248,168,38192,14,10,7,262144,16736,7872,0,1
19389,4,28,4800,6,6,36720,165,4096,9,0,5,262144,320,7872,0,1
19390,4,84,30496,10,10,0,0,24848,14,10,6,524288,49504,1296,0,1
19391,4,28,5264,6,6,0,0,4096,9,0,5,524288,32832,1296,0,1
19392,1,84,4736,10,10,9984,265,16384,14,10,5,262144,16704,1008,0,1
19393,4,84,13472,10,10,14528,268,12560,14,10,6,262144,16736,1008,0,1
19394,1,28,4144,6,6,5488,156,4096,9,0,3,262144,1344,1008,0,1
19395,4,28,4176,6,6,5808,156,4096,9,0,4,262144,320,1008,0,1
19396,4,28,8592,0,5,0,0,8192,10,0,6,1048576,33088,2412,0,1
19397,1,28,8432,0,5,0,0,8192,10,0,5,327680,33088,2632,0,1
19398,4,0,0,6,6,0,0,0,9,0,1,262144,64,1175096,1,1
19399,4,0,0,6,6,0,0,0,9,0,1,262144,64,3497944,1,1
19400,4,28,5536,6,6,173024,119,4096,9,0,5,262144,64,1624,0,1
19401,1,84,22752,10,10,320912,174,335872,14,10,5,262144,16704,1000,0,1
19402,4,84,405824,10,10,448032,176,391968,14,10,6,262144,16736,1000,0,1
19403,1,84,18544,10,6,79008,106,86016,14,10,6,1048576,320,13696,0,1
19404,1,28,4096,10,6,0,0,0,14,10,2,1048576,1344,8120,0,1
19405,1,28,139708,0,4,0,0,8192,11,0,3,1048576,34112,1088,0,1
19406,1,56,8512,10,6,102976,168,110592,12,10,5,1048576,320,8136,0,1
19407,1,84,1668816,10,6,48044,225,1695744,14,10,6,1048576,320,746720,1,1
19408,1,28,4096,10,6,0,0,0,14,10,2,1048576,1344,81848,0,1
19409,1,84,5264,10,10,15744,104,20480,14,10,6,262144,16704,1032,0,1
19410,4,84,18352,10,10,20000,104,16960,14,10,7,262144,16736,1032,0,1
19411,4,28,5616,6,6,157392,125,4096,9,0,5,262144,64,4817756,0,1
19412,4,28,5088,6,6,1249264,100,4096,9,0,5,262144,64,880,0,1
19413,4,28,5040,6,6,832048,100,4096,9,0,5,262144,64,904,0,1
19414,4,28,4784,6,6,51168,104,4096,9,0,5,262144,64,912,0,1
19415,4,28,4768,6,6,49408,104,4096,9,0,5,262144,64,808,0,1
19416,4,28,5536,6,6,148672,125,4096,9,0,5,262144,64,1317908,0,1
19417,4,28,5088,6,6,500992,141,4096,9,0,5,262144,64,928,0,1
19418,4,28,5424,6,6,389648,280,4096,9,0,5,262144,64,936,0,1
19419,4,28,5440,6,6,437600,280,4096,9,0,5,262144,64,936,0,1
19420,4,28,5056,6,6,93680,280,4096,9,0,5,262144,64,928,0,1
19421,4,28,6032,6,6,305216,86,4096,9,0,5,262144,64,157604,1,1
19422,4,28,6000,6,6,300512,86,4096,9,0,5,262144,64,157604,1,1
19423,4,28,5680,6,6,92016,86,4096,9,0,5,262144,64,58388,0,1
19424,4,28,5088,6,6,1332128,100,4096,9,0,5,262144,64,880,0,1
19425,4,28,5088,6,6,144496,107,4096,9,0,5,262144,64,2112,0,1
19426,4,0,0,6,6,0,0,0,9,0,1,262144,64,693496,0,1
19427,4,0,0,6,6,0,0,0,9,0,1,262144,64,561552,0,1
19428,4,0,0,6,6,0,0,0,9,0,1,262144,64,6060704,0,1
19429,4,0,0,6,6,0,0,0,9,0,1,262144,64,1062976,0,1
19430,4,0,0,6,6,0,0,0,9,0,1,262144,64,3446816,0,1
19431,4,28,7600,6,6,3384976,117,4096,9,0,5,262144,64,1456544,1,1
19432,4,28,6384,6,6,1680416,182,4096,9,0,5,262144,64,776,0,1
19433,4,56,236400,0,5,339712,116,233472,12,0,6,1048576,352,1784,0,1
19434,4,28,4496,6,6,80592,106,90112,11,0,6,262144,16736,1064,0,1
19435,4,0,0,6,6,0,0,0,11,0,1,262144,352,44384,0,1
19436,4,28,5056,6,6,173440,189,4096,9,0,5,262144,64,968,0,1
19437,4,28,6160,6,6,1472000,164,4096,9,0,5,262144,64,26564,0,1
19438,4,28,5744,6,6,680224,164,4096,9,0,5,262144,64,22204,0,1
19439,4,28,5744,6,6,677168,164,4096,9,0,5,262144,64,22212,0,1
19440,4,28,5824,6,6,1170784,164,4096,9,0,5,262144,64,42660,0,1
19441,4,28,5824,6,6,1170784,164,4096,9,0,5,262144,64,93340,0,1
19442,4,28,119552,0,5,147216,98,118784,10,0,6,1048576,320,896,0,1
19443,1,28,102784,0,5,122272,105,102400,10,0,5,1048576,320,920,0,1
19444,4,28,885360,0,5,1273664,3061,880640,10,0,6,1048576,320,1148,0,1
19445,4,28,5152,6,6,2240928,185,2641920,11,0,8,262144,16736,31760,0,1
19446,4,56,14688,6,6,4850048,1183,5029888,11,0,6,262144,16736,646088,0,1
19447,4,28,4640,6,6,33936,71,4096,9,0,5,262144,64,1593828,1,1
19448,4,28,4640,6,6,33936,71,4096,9,0,5,262144,64,1372488,1,1
19449,4,28,4640,6,6,33936,71,4096,9,0,5,262144,64,1634116,1,1
19450,4,28,4640,6,6,33936,71,4096,9,0,5,262144,64,1376752,1,1
19451,4,28,4640,6,6,33936,71,4096,9,0,5,262144,64,1376824,1,1
19452,4,28,4640,6,6,33936,71,4096,9,0,5,262144,64,1382704,1,1
19453,4,28,5728,6,6,196336,1907,4096,9,0,5,262144,64,17216,0,1
19454,4,28,5888,6,6,896560,2019,4096,8,0,5,262144,64,16360,0,1
19455,4,28,4224,6,6,15808,107,24576,11,0,6,262144,16736,1072,0,1
19456,4,28,4288,6,6,45616,107,69632,11,0,6,262144,16736,1072,0,1
19457,1,56,4096,10,10,0,0,0,14,10,2,262144,1344,723344,0,1
19458,4,56,4096,10,10,0,0,0,14,10,2,262144,352,723344,0,1
19459,4,56,4096,10,10,0,0,0,14,10,2,262144,352,146400,0,1
19460,4,56,242704,0,6,368816,1139,241664,12,0,6,1048576,352,1304,0,1
19461,1,84,8368,10,10,48912,165,53248,14,10,6,262144,16704,15968,0,1
19462,4,84,53264,10,10,59184,168,50320,14,10,7,262144,16736,15976,0,1
19463,1,28,4496,6,6,67072,165,4096,9,0,4,262144,320,15944,0,1
19464,4,28,4912,6,6,79984,165,4096,9,0,5,262144,320,15952,0,1
19465,4,28,4496,6,6,108352,2270,139264,11,0,6,262144,16736,904,0,1
19466,4,28,4640,6,6,136800,107,503808,11,0,6,262144,16736,904,0,1
19467,4,28,4640,6,6,145232,107,512000,11,0,6,262144,16736,904,0,1
19468,4,28,4640,6,6,149024,107,516096,11,0,6,262144,16736,904,0,1
19469,4,28,4640,6,6,148384,107,516096,11,0,6,262144,16736,904,0,1
19470,4,28,4640,6,6,147696,107,516096,11,0,6,262144,16736,904,0,1
19471,4,28,4640,6,6,147296,107,512000,11,0,6,262144,16736,904,0,1
19472,4,28,4304,6,6,8272,53,4096,9,0,5,262144,64,1891272,0,1
19473,4,28,4864,6,6,49216,281,4096,9,0,5,262144,64,1056,0,1
19474,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,2158176,0,1
19475,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,1389776,0,1
19476,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,1463088,0,1
19477,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,4644704,0,1
19478,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,1527392,0,1
19479,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,4634504,0,1
19480,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,1324368,0,1
19481,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,1150176,0,1
19482,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,999160,0,1
19483,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,973848,0,1
19484,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,965776,0,1
19485,4,28,4304,6,6,8224,53,4096,9,0,5,262144,64,1624280,0,1
19486,4,28,4544,6,6,66032,198,4096,9,0,5,262144,64,1008,0,1
19487,4,28,4544,6,6,65984,198,4096,9,0,5,262144,64,1008,0,1
19488,4,28,4544,6,6,69728,198,4096,9,0,5,262144,64,1008,0,1
19489,4,28,4352,6,6,127680,411,4096,9,0,5,262144,64,944,0,1
19490,4,28,4352,6,6,96352,372,4096,9,0,5,262144,64,944,0,1
19491,4,28,4352,6,6,120032,372,4096,9,0,5,262144,64,944,0,1
19492,4,28,4352,6,6,117056,372,4096,9,0,5,262144,64,944,0,1
19493,4,28,4352,6,6,114608,372,4096,9,0,5,262144,64,944,0,1
19494,4,28,4352,6,6,113744,372,4096,9,0,5,262144,64,944,0,1
19495,4,28,4352,6,6,127696,411,4096,9,0,5,262144,64,944,0,1
19496,4,28,4352,6,6,121408,372,4096,9,0,5,262144,64,944,0,1
19497,4,28,4352,6,6,117184,372,4096,9,0,5,262144,64,944,0,1
19498,4,28,4976,6,6,116768,189,4096,9,0,5,262144,64,28528,0,1
19499,4,28,4976,6,6,125680,189,4096,9,0,5,262144,64,28528,0,1
19500,4,28,4304,6,6,8272,53,4096,9,0,5,262144,64,2807104,0,1
19501,4,28,4304,6,6,8272,53,4096,9,0,5,262144,64,2791088,0,1
19502,4,28,4304,6,6,8272,53,4096,9,0,5,262144,64,3014040,0,1
19503,4,28,4304,6,6,8272,53,4096,9,0,5,262144,64,3112976,0,1
19504,4,28,4304,6,6,8272,53,4096,9,0,5,262144,64,3282816,0,1
19505,4,28,4304,6,6,8272,53,4096,9,0,5,262144,64,3206384,0,1
19506,4,28,4304,6,6,8272,53,4096,9,0,5,262144,64,3229008,0,1
19507,4,28,4304,6,6,8272,53,4096,9,0,5,262144,64,3215336,0,1
19508,4,28,5024,6,6,45008,190,4096,9,0,5,262144,64,79008,0,1
19509,4,28,4528,6,6,45728,107,4096,9,0,5,262144,64,346208,0,1
19510,4,28,4528,6,6,43408,107,4096,9,0,5,262144,64,346208,0,1
19511,4,28,4528,6,6,47392,107,4096,9,0,5,262144,64,346208,0,1
19512,4,28,4528,6,6,45904,107,4096,9,0,5,262144,64,346208,0,1
19513,4,28,4832,6,6,310096,103,4096,9,0,5,262144,64,470792,0,1
19514,4,0,0,6,6,0,0,0,9,0,1,262144,64,685960,0,1
19515,4,28,4320,6,6,264000,415,4096,9,0,5,262144,64,944,0,1
19516,4,28,4336,6,6,321616,415,4096,9,0,5,262144,64,944,0,1
19517,4,28,4336,6,6,360768,415,4096,9,0,5,262144,64,944,0,1
19518,4,28,4336,6,6,318096,415,4096,9,0,5,262144,64,944,0,1
19519,4,28,4368,6,6,1743936,415,4096,9,0,5,262144,64,944,0,1
19520,4,28,4336,6,6,360832,415,4096,9,0,5,262144,64,944,0,1
19521,4,28,4560,6,6,203232,106,4096,9,0,5,262144,64,1008,0,1
19522,4,28,4560,6,6,204368,106,4096,9,0,5,262144,64,1008,0,1
19523,4,28,4912,6,6,69296,120,4096,9,0,5,262144,64,92544,0,1
19524,4,28,4352,6,6,108768,411,4096,9,0,5,262144,64,944,0,1
19525,4,28,4352,6,6,120432,411,4096,9,0,5,262144,64,944,0,1
19526,4,28,4640,6,6,32848,333,4096,9,0,5,262144,64,29728,0,1
19527,4,28,4768,6,6,176368,107,188416,11,0,6,262144,16736,904,0,1
19528,4,28,4768,6,6,178752,107,188416,11,0,6,262144,16736,904,0,1
19529,4,28,4752,6,6,173024,107,184320,11,0,6,262144,16736,904,0,1
19530,4,28,4640,6,6,126064,107,135168,11,0,6,262144,16736,904,0,1
19531,4,28,4640,6,6,126240,107,135168,11,0,6,262144,16736,904,0,1
19532,4,28,4512,6,6,47344,576,4096,9,0,5,262144,64,1032,0,1
19533,4,28,4640,6,6,33344,404,4096,9,0,5,262144,64,82976,0,1
19534,4,28,4640,6,6,33360,404,4096,9,0,5,262144,64,82976,0,1
19535,4,28,4640,6,6,33360,404,4096,9,0,5,262144,64,107552,0,1
19536,4,28,4640,6,6,33312,404,4096,9,0,5,262144,64,317928,0,1
19537,4,28,4640,6,6,33296,404,4096,9,0,5,262144,64,417080,0,1
19538,4,28,4640,6,6,33312,404,4096,9,0,5,262144,64,318952,0,1
19539,4,28,4640,6,6,33328,404,4096,9,0,5,262144,64,317928,0,1
19540,4,28,4640,6,6,33312,404,4096,9,0,5,262144,64,417080,0,1
19541,4,28,4640,6,6,33328,404,4096,9,0,5,262144,64,318952,0,1
19542,4,28,4640,6,6,33312,404,4096,9,0,5,262144,64,317920,0,1
19543,4,28,4640,6,6,33328,404,4096,9,0,5,262144,64,317920,0,1
19544,4,28,4640,6,6,32848,333,4096,9,0,5,262144,64,2784,0,1
19545,4,28,4640,6,6,32944,333,4096,9,0,5,262144,64,7968,0,1
19546,4,28,4640,6,6,32912,333,4096,9,0,5,262144,64,7296,0,1
19547,4,28,4640,6,6,32912,333,4096,9,0,5,262144,64,7040,0,1
19548,4,28,4640,6,6,32944,333,4096,9,0,5,262144,64,8480,0,1
19549,4,28,4640,6,6,32944,333,4096,9,0,5,262144,64,19328,0,1
19550,4,28,4640,6,6,32928,333,4096,9,0,5,262144,64,7968,0,1
19551,4,28,4640,6,6,32928,333,4096,9,0,5,262144,64,8480,0,1
19552,4,28,4640,6,6,32928,333,4096,9,0,5,262144,64,8736,0,1
19553,4,28,4640,6,6,32928,333,4096,9,0,5,262144,64,19328,0,1
19554,4,28,4640,6,6,32912,333,4096,9,0,5,262144,64,7696,0,1
19555,4,28,4640,6,6,32928,333,4096,9,0,5,262144,64,7696,0,1
19556,4,28,4640,6,6,32944,333,4096,9,0,5,262144,64,11248,0,1
19557,4,28,4640,6,6,32928,333,4096,9,0,5,262144,64,19984,0,1
19558,4,84,153536,10,10,166464,176,133480,14,10,7,262144,16736,1032,0,1
19559,4,84,171408,10,10,0,0,154616,14,10,7,524288,49632,1717032,0,1
19560,1,28,4848,6,6,0,0,4096,9,0,4,262144,33088,484336,0,1
19561,4,28,5552,6,6,0,0,4096,9,0,5,524288,33088,484336,0,1
19562,4,28,4352,6,6,8256,78,4096,8,0,5,262144,320,2584,0,1
